i,winDiff,avg
467,-16,-0.03418803418803419
468,-15,-0.031982942430703626
469,-16,-0.03404255319148936
470,-15,-0.03184713375796178
471,-16,-0.03389830508474576
472,-15,-0.03171247357293869
473,-14,-0.029535864978902954
474,-15,-0.031578947368421054
475,-16,-0.03361344537815126
476,-15,-0.031446540880503145
477,-16,-0.03347280334728033
478,-15,-0.031315240083507306
479,-15,-0.03125
480,-16,-0.033264033264033266
481,-17,-0.035269709543568464
482,-18,-0.037267080745341616
483,-19,-0.03925619834710744
484,-20,-0.041237113402061855
485,-21,-0.043209876543209874
486,-21,-0.043121149897330596
487,-22,-0.045081967213114756
488,-23,-0.04703476482617587
489,-22,-0.044897959183673466
490,-23,-0.04684317718940937
491,-22,-0.044715447154471545
492,-23,-0.04665314401622718
493,-24,-0.048582995951417005
494,-25,-0.050505050505050504
495,-26,-0.05241935483870968
496,-27,-0.05432595573440644
497,-26,-0.05220883534136546
498,-25,-0.050100200400801605
499,-26,-0.052
500,-27,-0.05389221556886228
501,-28,-0.055776892430278883
502,-27,-0.0536779324055666
503,-28,-0.05555555555555555
504,-27,-0.053465346534653464
505,-26,-0.05138339920948617
506,-27,-0.05325443786982249
507,-28,-0.05511811023622047
508,-28,-0.0550098231827112
509,-29,-0.056862745098039215
510,-28,-0.0547945205479452
511,-27,-0.052734375
512,-28,-0.05458089668615984
513,-27,-0.05252918287937743
514,-26,-0.05048543689320388
515,-25,-0.04844961240310078
516,-24,-0.04642166344294004
517,-25,-0.04826254826254826
518,-26,-0.05009633911368015
519,-27,-0.051923076923076926
520,-28,-0.053742802303262956
521,-29,-0.05555555555555555
522,-28,-0.05353728489483748
523,-27,-0.05152671755725191
524,-26,-0.049523809523809526
525,-25,-0.04752851711026616
526,-26,-0.04933586337760911
527,-27,-0.05113636363636364
528,-28,-0.052930056710775046
529,-27,-0.0509433962264151
530,-26,-0.04896421845574388
531,-27,-0.05075187969924812
532,-28,-0.0525328330206379
533,-27,-0.05056179775280899
534,-26,-0.048598130841121495
535,-25,-0.04664179104477612
536,-26,-0.048417132216014895
537,-25,-0.046468401486988845
538,-24,-0.04452690166975881
539,-24,-0.044444444444444446
540,-23,-0.04251386321626617
541,-23,-0.042435424354243544
542,-24,-0.04419889502762431
543,-25,-0.04595588235294118
544,-24,-0.044036697247706424
545,-23,-0.04212454212454213
546,-24,-0.043875685557586835
547,-23,-0.041970802919708027
548,-24,-0.04371584699453552
549,-25,-0.045454545454545456
550,-24,-0.043557168784029036
551,-23,-0.041666666666666664
552,-22,-0.039783001808318265
553,-23,-0.04151624548736462
554,-22,-0.03963963963963964
555,-23,-0.04136690647482014
556,-24,-0.04308797127468582
557,-23,-0.04121863799283154
558,-22,-0.03935599284436494
559,-23,-0.04107142857142857
560,-24,-0.0427807486631016
561,-25,-0.04448398576512456
562,-24,-0.04262877442273535
563,-25,-0.044326241134751775
564,-26,-0.04601769911504425
565,-25,-0.044169611307420496
566,-26,-0.04585537918871252
567,-27,-0.04753521126760563
568,-26,-0.04569420035149385
569,-25,-0.043859649122807015
570,-25,-0.043782837127845885
571,-24,-0.04195804195804196
572,-24,-0.041884816753926704
573,-25,-0.04355400696864112
574,-26,-0.04521739130434783
575,-25,-0.043402777777777776
576,-25,-0.043327556325823226
577,-26,-0.04498269896193772
578,-25,-0.04317789291882556
579,-26,-0.04482758620689655
580,-25,-0.043029259896729774
581,-25,-0.0429553264604811
582,-26,-0.044596912521440824
583,-25,-0.04280821917808219
584,-24,-0.041025641025641026
585,-23,-0.03924914675767918
586,-22,-0.03747870528109029
587,-21,-0.03571428571428571
588,-20,-0.03395585738539898
589,-19,-0.03220338983050847
590,-20,-0.0338409475465313
591,-19,-0.03209459459459459
592,-20,-0.03372681281618887
593,-19,-0.03198653198653199
594,-18,-0.030252100840336135
595,-18,-0.030201342281879196
596,-17,-0.02847571189279732
597,-18,-0.030100334448160536
598,-19,-0.03171953255425709
599,-20,-0.03333333333333333
600,-20,-0.033277870216306155
601,-19,-0.03156146179401993
602,-20,-0.03316749585406302
603,-21,-0.0347682119205298
604,-20,-0.03305785123966942
605,-19,-0.03135313531353135
606,-20,-0.032948929159802305
607,-20,-0.03289473684210526
608,-21,-0.034482758620689655
609,-22,-0.036065573770491806
610,-23,-0.03764320785597381
611,-24,-0.0392156862745098
612,-25,-0.040783034257748776
613,-26,-0.04234527687296417
614,-25,-0.04065040650406504
615,-24,-0.03896103896103896
616,-25,-0.04051863857374392
617,-24,-0.038834951456310676
618,-23,-0.03715670436187399
619,-24,-0.03870967741935484
620,-24,-0.03864734299516908
621,-25,-0.04019292604501608
622,-25,-0.04012841091492777
623,-24,-0.038461538461538464
624,-25,-0.04
625,-24,-0.038338658146964855
626,-25,-0.03987240829346093
627,-25,-0.03980891719745223
628,-24,-0.03815580286168521
629,-23,-0.03650793650793651
630,-23,-0.03645007923930269
631,-24,-0.0379746835443038
632,-23,-0.036334913112164295
633,-22,-0.03470031545741325
634,-23,-0.03622047244094488
635,-22,-0.03459119496855346
636,-21,-0.03296703296703297
637,-22,-0.034482758620689655
638,-23,-0.03599374021909233
639,-24,-0.0375
