i,winDiff,avg
680,-163,-0.2393538913362702
681,-162,-0.2375366568914956
682,-163,-0.23865300146412885
683,-164,-0.23976608187134502
684,-165,-0.24087591240875914
685,-166,-0.24198250728862974
686,-165,-0.24017467248908297
687,-164,-0.23837209302325582
688,-163,-0.2365747460087083
689,-162,-0.23478260869565218
690,-163,-0.23589001447178004
691,-162,-0.23410404624277456
692,-163,-0.2352092352092352
693,-162,-0.2334293948126801
694,-163,-0.23453237410071942
695,-164,-0.23563218390804597
696,-165,-0.23672883787661406
697,-164,-0.2349570200573066
698,-165,-0.23605150214592274
699,-166,-0.23714285714285716
700,-166,-0.23680456490727533
701,-167,-0.2378917378917379
702,-166,-0.2361308677098151
703,-167,-0.2372159090909091
704,-168,-0.23829787234042554
705,-169,-0.23937677053824363
706,-168,-0.2376237623762376
707,-167,-0.23587570621468926
708,-168,-0.23695345557122707
709,-167,-0.2352112676056338
710,-168,-0.23628691983122363
711,-167,-0.2345505617977528
712,-168,-0.23562412342215988
713,-169,-0.23669467787114845
714,-169,-0.23636363636363636
715,-168,-0.2346368715083799
716,-167,-0.23291492329149233
717,-168,-0.233983286908078
718,-167,-0.23226703755215578
719,-168,-0.23333333333333334
720,-169,-0.23439667128987518
721,-169,-0.23407202216066483
722,-168,-0.23236514522821577
723,-167,-0.23066298342541436
724,-168,-0.2317241379310345
725,-167,-0.23002754820936638
726,-166,-0.22833562585969738
727,-167,-0.22939560439560439
728,-168,-0.23045267489711935
729,-169,-0.23150684931506849
730,-170,-0.23255813953488372
731,-171,-0.2336065573770492
732,-170,-0.23192360163710776
733,-171,-0.2329700272479564
734,-172,-0.23401360544217686
735,-171,-0.23233695652173914
736,-172,-0.23337856173677068
737,-171,-0.23170731707317074
738,-172,-0.2327469553450609
739,-171,-0.23108108108108108
740,-172,-0.2321187584345479
741,-173,-0.23315363881401618
742,-174,-0.23418573351278602
743,-175,-0.23521505376344087
744,-176,-0.23624161073825503
745,-175,-0.23458445040214476
746,-174,-0.23293172690763053
747,-173,-0.23128342245989306
748,-173,-0.23097463284379172
749,-172,-0.22933333333333333
750,-173,-0.2303595206391478
751,-174,-0.23138297872340424
752,-175,-0.23240371845949534
753,-176,-0.23342175066312998
754,-177,-0.23443708609271524
755,-178,-0.23544973544973544
756,-177,-0.23381770145310435
757,-176,-0.23218997361477572
758,-175,-0.230566534914361
759,-176,-0.23157894736842105
760,-177,-0.2325886990801577
761,-178,-0.2335958005249344
762,-179,-0.2346002621231979
763,-180,-0.2356020942408377
764,-181,-0.23660130718954248
765,-182,-0.23759791122715404
766,-183,-0.23859191655801826
767,-182,-0.23697916666666666
768,-183,-0.23797139141742524
769,-184,-0.23896103896103896
770,-185,-0.23994811932555124
771,-184,-0.23834196891191708
772,-185,-0.23932729624838292
773,-186,-0.24031007751937986
774,-187,-0.24129032258064517
775,-186,-0.23969072164948454
776,-185,-0.23809523809523808
777,-186,-0.2390745501285347
778,-185,-0.2374839537869063
779,-184,-0.2358974358974359
780,-185,-0.23687580025608196
781,-186,-0.23785166240409208
782,-187,-0.2388250319284802
783,-186,-0.2372448979591837
784,-187,-0.23821656050955414
785,-188,-0.23918575063613232
786,-189,-0.24015247776365947
787,-190,-0.24111675126903553
788,-191,-0.2420785804816223
789,-192,-0.2430379746835443
790,-191,-0.24146649810366624
791,-192,-0.24242424242424243
792,-193,-0.24337957124842372
793,-194,-0.24433249370277077
794,-195,-0.24528301886792453
795,-196,-0.24623115577889448
796,-197,-0.24717691342534504
797,-198,-0.24812030075187969
798,-199,-0.2490613266583229
799,-200,-0.25
800,-201,-0.250936329588015
801,-202,-0.2518703241895262
802,-203,-0.25280199252801994
803,-204,-0.2537313432835821
804,-205,-0.2546583850931677
805,-206,-0.2555831265508685
806,-207,-0.25650557620817843
807,-206,-0.25495049504950495
808,-207,-0.2558714462299135
809,-208,-0.25679012345679014
810,-207,-0.25524044389642414
811,-208,-0.2561576354679803
812,-207,-0.25461254612546125
813,-206,-0.25307125307125306
814,-207,-0.25398773006134967
815,-208,-0.2549019607843137
816,-209,-0.2558139534883721
817,-208,-0.254278728606357
818,-207,-0.25274725274725274
819,-208,-0.25365853658536586
820,-209,-0.2545676004872107
821,-208,-0.25304136253041365
822,-209,-0.25394896719319565
823,-208,-0.2524271844660194
824,-207,-0.2509090909090909
825,-208,-0.25181598062953997
826,-209,-0.25272067714631197
827,-208,-0.25120772946859904
828,-209,-0.25211097708082025
829,-208,-0.25060240963855424
830,-207,-0.2490974729241877
831,-206,-0.24759615384615385
832,-207,-0.24849939975990396
833,-206,-0.24700239808153476
834,-207,-0.24790419161676647
835,-206,-0.24641148325358853
836,-205,-0.24492234169653523
837,-206,-0.2458233890214797
838,-205,-0.24433849821215733
839,-206,-0.24523809523809523
840,-207,-0.24613555291319858
841,-208,-0.24703087885985747
842,-207,-0.24555160142348753
843,-208,-0.24644549763033174
844,-209,-0.24733727810650888
845,-210,-0.24822695035460993
846,-211,-0.24911452184179456
847,-212,-0.25
848,-213,-0.2508833922261484
849,-214,-0.25176470588235295
850,-215,-0.2526439482961222
851,-216,-0.2535211267605634
852,-215,-0.25205158264947247
853,-214,-0.2505854800936768
854,-215,-0.25146198830409355
855,-214,-0.25
856,-215,-0.2508751458576429
857,-214,-0.2494172494172494
858,-214,-0.24912689173457508
859,-215,-0.25
860,-216,-0.2508710801393728
861,-217,-0.2517401392111369
862,-216,-0.25028968713789107
863,-217,-0.2511574074074074
864,-218,-0.2520231213872832
865,-219,-0.2528868360277136
866,-220,-0.2537485582468281
867,-221,-0.25460829493087556
868,-220,-0.25316455696202533
869,-219,-0.2517241379310345
870,-218,-0.2502870264064294
871,-219,-0.2511467889908257
872,-220,-0.2520045819014891
873,-219,-0.2505720823798627
874,-220,-0.25142857142857145
875,-219,-0.25
876,-220,-0.2508551881413911
877,-221,-0.2517084282460137
878,-222,-0.2525597269624573
879,-223,-0.2534090909090909
880,-224,-0.2542565266742338
881,-225,-0.25510204081632654
882,-224,-0.2536806342015855
883,-225,-0.25452488687782804
884,-226,-0.25536723163841807
885,-225,-0.25395033860045146
886,-224,-0.2525366403607666
887,-225,-0.2533783783783784
888,-226,-0.2542182227221597
889,-227,-0.2550561797752809
890,-228,-0.2558922558922559
891,-227,-0.25448430493273544
892,-226,-0.2530795072788354
893,-225,-0.2516778523489933
894,-226,-0.25251396648044694
895,-226,-0.25223214285714285
896,-225,-0.2508361204013378
897,-224,-0.24944320712694878
898,-225,-0.25027808676307006
899,-226,-0.2511111111111111
900,-227,-0.2519422863485017
901,-228,-0.25277161862527714
902,-227,-0.2513842746400886
903,-226,-0.25
904,-227,-0.25082872928176797
905,-226,-0.24944812362030905
906,-227,-0.25027563395810365
907,-228,-0.2511013215859031
908,-229,-0.25192519251925194
909,-230,-0.25274725274725274
910,-229,-0.2513721185510428
911,-230,-0.25219298245614036
912,-231,-0.25301204819277107
913,-230,-0.25164113785557984
914,-231,-0.25245901639344265
915,-232,-0.25327510917030566
916,-231,-0.25190839694656486
917,-230,-0.25054466230936817
918,-229,-0.24918389553862894
919,-230,-0.25
920,-231,-0.250814332247557
921,-230,-0.24945770065075923
922,-229,-0.24810400866738894
923,-230,-0.24891774891774893
924,-231,-0.24972972972972973
925,-232,-0.2505399568034557
926,-233,-0.2513484358144552
927,-232,-0.25
928,-233,-0.25080731969860065
929,-234,-0.25161290322580643
930,-235,-0.25241675617615467
931,-234,-0.2510729613733906
932,-233,-0.2497320471596999
933,-232,-0.24839400428265523
934,-233,-0.24919786096256685
935,-234,-0.25
936,-235,-0.2508004268943437
937,-236,-0.2515991471215352
938,-237,-0.2523961661341853
939,-238,-0.2531914893617021
940,-239,-0.25398512221041447
941,-238,-0.2526539278131635
942,-239,-0.25344644750795337
943,-238,-0.2521186440677966
944,-238,-0.2518518518518518
945,-239,-0.2526427061310782
946,-240,-0.25343189017951423
947,-239,-0.2521097046413502
